id,xcoord,ycoord
"11198",205823.873053774,560187.396566869
"11199",205443.704567441,560030.041840893
"11200",205815.31040341,560143.365915155
"11201",205369.749622918,560003.082136708
"11202",205948.607815043,560193.596185797
"11203",206320.095474358,558829.59837336
"11204",205932.481639384,559918.131556406
"11206",204866.383385376,561479.622244172
"11207",205833.57328586,561145.639496265
"11210",205920.798404315,559883.892126401
"11211",205897.29816416,559918.088676112
"11212",205889.552988569,559893.254797373
"11213",205797.401419344,559859.353771551
"11214",205781.980477532,559869.01520434
"11215",205735.495840576,559970.499365994
"11216",205665.845028862,559948.458276983
"11217",205089.122411863,561543.196973017
"11218",205679.26087043,559821.029722441
"11219",204696.488719231,565279.558341053
"11220",205071.816268804,561545.436029998
"11221",205098.276577789,561559.74466394
"11222",204700.186344187,565261.756217712
"11223",206751.134070565,558927.803699815
"11224",206652.511373171,558904.070822805
"11225",206479.201363065,558842.748422443
"11226",206484.051533319,558864.805926428
"11227",205646.798687474,559281.187265213
"11228",205619.680013351,559301.394504254
"11232",207244.864568241,558275.104389209
"11233",204130.126989018,558748.750028603
"11234",204624.360256903,558900.785440675
"11235",204157.348498911,558797.36236712
"11236",207247.382447112,558265.54323768
"11237",205833.530610173,559477.078996257
"11238",205511.311657063,560347.798550355
"11239",206469.060672575,558859.012257839
"11240",205352.723279711,559989.554523959
"11241",206120.220713194,557960.099678366
"11242",204594.778366663,559203.66746558
"11243",204505.97474976,559190.441093306
"11244",204470.568029621,559191.077416012
"11245",204457.346041927,559197.984636809
"11246",204455.257836054,559194.335149362
"11249",206523.966108963,559964.052609082
"11250",206468.554558765,560080.677146803
"11251",206442.002812551,560064.976365446
"11252",206151.071922547,557806.818573123
"11253",206407.146978084,558041.251930105
"11254",207318.485496697,563574.588197422
"11255",206670.421013857,559954.679786132
"11256",206825.274247276,559829.176736139
"11257",206039.484841561,559552.177334023
"11258",205930.3344789,559186.053622925
"11259",205978.533154604,559058.244017825
"11260",205961.670168049,559035.682789246
"11261",205948.084241514,559050.662462774
"11262",205826.705716687,559090.358460031
"11263",205560.608382287,558775.12133269
"11264",209495.716267351,559844.364198277
"11265",207038.575454485,558363.057565161
"11266",206039.679692303,559619.746041436
"11267",206215.810314978,559716.831277671
"11268",206221.554440191,559738.129990859
"11269",206196.859607661,559753.040352733
"11270",206190.394903449,559725.170484246
"11271",205657.147659553,558723.011550232
"11272",206927.91246345,563014.362098827
"11273",206898.318077041,562999.028719533
"11274",206075.877468407,561176.366216898
"11275",205761.261574484,561418.622993289
"11276",207966.824199613,558212.596020731
"11277",205973.444883319,561470.028652743
"11279",206539.482864594,560885.990545236
"11280",206550.113656216,560898.900701251
"11281",206562.035280792,560888.248982326
"11282",206474.928100871,557782.181431487
"11284",206992.242795977,558601.511092815
"11285",207099.988906509,558659.645572791
"11286",207063.724414503,558652.754285573
"11287",206346.290590375,559420.020833983
"11288",206714.242470768,560899.859593262
"11289",206516.098810451,557652.898195753
"11290",206362.006336759,561406.366260714
"11291",206295.038700945,561439.845363799
"11292",206331.00195135,561423.579317554
"11293",206637.116355431,557668.018709802
"11296",205680.108516742,560681.291377797
"11297",205834.014881324,560724.148661865
"11298",205855.464989023,560743.177556794
"11301",206359.022749444,559426.486944291
"11302",206429.330944723,561299.507862855
"11303",206748.520352617,560554.588246434
"11304",209464.949882055,559800.744273262
"11305",209336.302075287,559564.499585849
"11306",209355.401538653,559547.647943753
"11307",209328.209579478,559553.983713507
"11312",206345.180698403,559487.471040339
"11313",206327.628574322,559507.635513082
"11314",206347.767970561,559523.508614724
"11315",206280.452900803,559534.381690828
"11316",206941.267762077,559757.311386011
"11317",206956.4576267,559749.650524766
"11318",206000.370403412,560088.788419747
"11319",206750.080424674,560523.718233083
"11320",206601.4691798,557807.728013648
"11321",206602.1571204,557815.077098552
"11322",206732.347956715,560546.350995251
"11323",206619.819236124,560560.882254604
"11324",209316.039048779,559533.490951178
"11325",206199.766028263,560905.987153343
"11326",206266.016119005,560891.364506347
"11327",206327.106135697,560901.98769332
"11335",206368.806563282,559697.500075593
"11336",206043.114282189,559970.401842872
"11337",206381.568912485,559727.716108327
"11338",206128.015577825,559955.742148343
"11339",206608.992064013,560544.909728959
"11340",206287.614616788,561198.010437358
"11341",206591.842197897,557934.182817172
"11342",206592.316719854,557945.034313407
"11343",206564.019875216,557939.713774364
"11344",206531.898215808,560491.035774944
"11345",206271.531401179,561193.19727611
"11346",206199.053178729,560777.309527076
"11347",206181.977625457,560763.874117095
"11348",206233.407665577,560645.942976219
"11349",206335.80787185,560677.411008145
"11350",206310.533635168,560669.176375127
"11351",206264.211829212,560634.77009633
"11355",205405.021467269,559107.853885153
"11356",206118.124374662,559999.648150197
"11357",206083.358722108,560112.060850935
"11358",206075.452599036,560119.183548995
"11359",206243.31830301,559639.926111634
"11360",206209.451758516,560165.242297069
"11361",205381.06066563,559860.640342781
"11362",205591.87765556,559453.057217323
"11363",206561.0808419,560723.676960975
"11364",206213.158238849,560157.026864187
"11365",206006.166938726,561467.168572074
"11366",206152.289120526,561082.493603384
"11367",206226.268414769,560620.670004852
"11368",206139.640480897,560593.845069189
"11369",206087.81319714,560573.944990284
"11370",206257.939631393,560619.453326447
"11371",206326.105860589,560407.421718012
"11372",206357.791827832,560402.918621921
"11373",206324.529511534,560380.072539437
"11374",206354.712199688,560375.873100423
"11387",205471.72351343,561058.002462797
"11388",205487.648907759,561025.232368808
"11389",206795.656589204,562811.837119301
"11390",206743.447250058,562709.210117097
"11391",206450.482533254,561305.646467979
"11392",206671.701295995,562718.381304935
"11393",208477.423453275,558694.002642991
"11403",205461.380206528,561035.371898865
"11404",206706.587296364,562552.141173485
"11405",206473.488816473,562598.789296438
"11406",206485.235948801,562586.754682138
"11407",206639.967176551,562669.813775294
"11408",208406.398020842,558538.052467767
"11409",208404.163313101,558517.136462459
"11410",208271.364689446,558456.339836142
"11411",207482.658894186,557877.800970438
"11412",207498.069157589,557875.51982788
"11419",206551.994072592,561223.277294986
"11420",206592.357807416,561235.153627807
"11421",206697.896813977,562876.459474823
"11422",206873.434466843,562922.073206119
"11423",207445.232278013,558865.762092905
"11424",207465.556456836,558839.274199019
"11425",207497.921023493,558740.897447918
"11426",207517.868800047,558719.596908701
"11427",207478.753378686,557864.018327966
"11429",205854.514039973,560715.672570904
"11431",205887.591412872,560629.647408823
"11435",205918.687632054,560527.998207486
"11436",205936.604504683,560523.535967163
"11437",205929.921754368,560499.872343836
"11438",206851.797850251,562917.451642239
"11440",206840.9299433,562906.491134567
"11441",206660.598529373,561243.450157767
"11442",206662.225398565,561221.916453342
"11443",206672.878182839,561236.215609905
"11453",207582.935459004,558091.465232227
"11454",207654.345658708,558099.679752615
"11455",205912.557250907,560512.256181874
"11456",205829.533606615,560482.501955173
"11457",205814.4928722,560477.292718107
"11458",206443.734667726,557916.291350553
"11459",205740.882279495,560449.67531987
"11460",205721.786085351,560427.424285141
"11461",205692.298118244,560437.122920036
"11462",205630.29792732,560410.92210798
"11463",206753.09657864,561223.016997321
"11464",206777.310736113,561214.696118235
"11465",206768.527965368,561248.397380751
"11466",205432.779652902,561035.388042712
"11467",205435.765859942,561019.838602624
"11468",207725.247415601,558000.857602928
"11469",205610.220629779,560402.219524394
"11470",205594.215672041,560472.574333727
"11471",205647.874026784,560628.092900101
"11472",205313.785428376,561806.415388038
"11473",206874.848309868,560947.061113319
"11474",206864.312080408,560927.384367474
"11475",206802.860448899,560927.406045204
"11476",206772.57011721,560928.188504355
"11477",206758.979129798,561064.209165939
"11482",207711.875596159,558020.745431494
"11483",207680.359526314,557980.707564141
"11484",207698.319737303,557973.016506485
"11485",207248.723016369,563522.096303604
"11486",207282.555273678,563510.268919648
"11487",207186.842366783,563419.260811118
"11488",207158.838602072,563404.336968465
"11490",206856.427646681,561388.56227774
"11491",205986.010511946,560901.703460713
"11492",208480.235411228,558717.773365112
"11493",205616.643906925,560759.040345507
"11494",205570.556210531,560788.962065073
"11497",205527.606277683,561834.919685254
"11498",205515.236747703,561847.976281515
"11499",207111.592661687,563323.279217622
"11500",207068.33023943,563269.983904705
"11501",206988.389202638,563136.646660196
"11507",206037.234326461,561256.635731786
"11508",206062.390144787,561244.775821297
"11509",206029.455839627,561235.319151686
"11510",206228.459069568,561449.049770359
"11516",205331.153790749,561652.413388988
"11517",206033.702992156,560229.228790535
"11518",206010.722468891,560233.071730323
"11519",206470.326605555,559070.663211076
"11520",206038.061138414,560255.138161599
"11521",205955.578676602,561623.052123366
"11522",205991.203119802,561494.046248404
"11523",205910.119287568,561767.769490853
"11530",205447.920640962,561680.633726357
"11531",206922.246070003,563308.180583332
"11532",205837.445250348,561786.882349877
"11533",205869.538775404,561960.231412418
"11534",205658.800547085,561865.002943339
"11537",205320.940979835,561644.271074294
"11538",205342.549397736,563154.711257868
"11539",205303.673783568,563188.367992081
"11541",207142.368032676,561030.328632428
"11542",205404.150047795,563081.357566538
"11543",204904.884546092,563659.418795761
"11544",205838.189158557,560185.185641191
"11545",205559.913855871,561686.166245094
"11546",205574.175488417,561680.96656061
"11547",205689.421252505,561714.058839143
"11548",205884.069605267,561922.638175958
"11549",207634.91900972,563936.715149917
"11558",206506.989935495,558272.909353416
"11559",206776.254115364,561973.110970595
"11560",206758.608413704,561958.131594903
"11561",206640.95782277,562006.526581172
"11562",206537.212657907,558154.902799262
"11563",206500.527418645,558187.787381757
"11567",207483.581516169,563815.676737031
"11568",207393.556896273,563738.466478029
"11569",206993.393359644,558096.557693537
"11570",206891.948682999,557878.788071545
"11573",206469.697590773,558297.081908824
"11574",206524.652225217,558203.331325563
"11575",206518.338951503,558215.493875015
"11576",206701.210767017,561677.002377287
"11577",206714.621811125,561668.268279464
"11578",206700.569393088,561657.178394202
"11579",206691.147969051,561672.753031255
"11585",207137.737842442,557739.549694785
"11587",206931.192640188,557695.874316489
"11591",206520.268864483,561559.252292456
"11592",206507.914112591,561537.021146838
"11594",206542.150206191,561690.425206437
"11595",206584.265379229,561889.941245826
"11596",206609.202956499,561895.41497504
"11597",206512.260056053,561924.019987501
"11602",207426.649148443,558402.249239885
"11603",207551.623563875,558185.191950415
"11604",206948.765523263,557678.189785565
"11605",206939.832655312,557657.259726961
"11606",206919.061360346,557679.851435919
"11607",206906.854221376,557752.622378031
"11608",206905.608135417,561530.69690127
"11615",205500.090587231,560378.00150772
"11616",205526.633906987,560370.753692904
"11617",205493.60306213,560360.706535147
"11618",205369.937027508,560582.750524046
"11619",206885.902076798,561661.585440922
"11620",206907.262265125,561673.362696804
"11621",206881.884608992,561874.536161219
"11622",205019.929985464,561207.356699984
"11644",207360.693571369,560439.600244196
"11671",204157.025612615,558778.516026212
"11675",205042.992981263,563099.795821672
"11676",205032.716426078,563061.057286413
"11677",205117.928472412,562752.581325395
"11687",205087.012863045,562762.596421022
"11688",205055.922886469,562750.535386146
"11689",204954.697983379,562754.285033431
"11690",204942.693537012,562750.030862181
"11691",204866.881308745,562744.145647236
"11692",204849.765281064,562750.912783507
"11693",204689.630816939,562749.793559896
"11701",205661.218658655,561394.684269353
"11702",205791.883301433,560158.493656494
"11703",205698.049830949,560124.619988683
"11704",204021.525307368,558798.48035038
"11758",205038.461156512,560673.489064137
"11759",205055.621896699,560670.700743089
"11760",205039.595828482,560646.342205572
"11761",205043.256855987,560635.186965661
"11762",205008.641354309,560639.139465233
"11763",205402.543966441,561333.560168223
"11768",203694.732175206,559092.488458354
"11769",203694.30207302,559111.456708079
"11775",205428.460330703,561296.572968258
"11810",204905.585745037,564926.771686475
"11811",204903.340013161,564894.248517841
"11814",205850.630009973,562777.750248868
"11815",205858.194336504,562914.466370192
"11820",205356.021505431,563129.72586881
"11821",205283.341005845,563189.897950926
"11822",205172.220998673,563115.069818459
"11823",205178.609709211,563105.315639463
"11828",205881.688825441,563038.941833451
"11829",205893.395136711,563124.178188994
"11834",205355.561963488,563242.12176786
"11835",205328.714185833,563272.241973784
"11836",205245.456475811,563362.716455546
"11837",205165.875679146,563477.042388758
"11844",205153.24315705,563494.512673049
"11845",205137.954618914,563486.553605149
"11853",204656.033305863,562457.074395641
"11876",204865.37101133,564210.222610801
"11877",204896.06750173,564178.463582225
"11878",204866.199377227,564053.767017656
"11891",204891.161713739,564018.359756771
"11892",204862.398130377,563987.232550174
"11894",204864.258036773,563947.043731063
"11895",204893.516137845,563909.956965365
"11896",204864.373935707,563899.142555437
"11897",204880.309625362,563826.714821613
"11898",204871.899220874,563816.444329348
"11899",204902.138012447,563817.963040599
"11910",204922.177637315,563716.848551276
"11911",204895.617775859,563701.25333198
"11925",204641.051406162,563473.859983449
"11926",204514.202925478,563493.940613413
"11938",207082.322259473,563274.059159077
"11940",205168.255689573,561287.616295635
"11941",205160.008499698,561310.103249384
"11949",207169.96191295,561278.847254497
"11952",207148.776271272,561068.186999216
"11953",207232.324958361,561125.598766951
"11962",207105.778951789,560934.555303409
"11963",206990.980589806,560941.724315005
"11987",204896.524406788,564245.934541202
"11991",205934.968184916,562727.378948541
"11992",205926.613498036,562739.282100319
"11993",205882.782421318,562736.305906257
"11994",206609.849704704,562051.303625875
"11995",206610.452944601,562037.502937363
"11996",204579.629791651,564344.918928982
"11997",206462.60339668,562170.187012565
"11998",206461.049689128,562189.546046865
"12000",204990.003851496,563431.313507254
"12001",204794.411609593,563445.050323441
"12002",204783.532199616,563441.957350727
"12012",204978.575668299,563407.138708315
"12013",204948.40251353,563451.886061206
"12014",204933.745232167,563671.189941634
"12026",206487.367491484,562337.794701105
"12027",206483.161193422,562321.96010171
"12028",206518.456014487,562408.142747428
"12029",206554.775364599,562479.128056137
"12036",206023.311697509,563124.5818589
"12037",206421.430926048,562879.349004269
"12039",204807.750332388,564316.074423536
"12040",204717.28891058,564289.144794092
"12041",204602.762034925,564277.779209473
"12042",204861.274402539,564435.408101234
"12043",204825.152568902,564434.070937338
"12044",204818.712365201,564444.106940747
"12061",204908.420643869,564744.200071973
"12062",205007.766632876,564747.133885616
"12063",204991.909538244,564749.22834034
"12064",204878.503421137,564576.093038522
"12065",204880.546961014,564543.041688871
"12075",205798.086831384,562431.190515798
"12088",204977.763060949,562412.03770662
"12090",205772.634590131,562247.880033514
"12091",205770.996373397,562230.352956974
"12092",205828.321512544,562032.754838433
"12093",205797.924731632,562076.017440042
"12098",206282.013002474,562378.764234373
"12099",206302.234418788,562375.040098248
"12105",205735.320781302,562163.704910041
"12106",205721.707934106,562135.053788054
"12107",205747.104937793,562144.835716135
"12108",206310.335225672,562347.648020434
"12109",206225.491081517,562433.925852158
"12110",206299.427828719,562351.897552569
"12114",204857.529034298,562416.73563001
"12115",204770.455338844,562445.385148628
"12119",206112.065767944,562567.459485026
"12130",205448.469234045,563047.164906936
"12132",206271.018389051,562131.687460303
"12133",206321.09924615,562117.872053248
"12134",206289.241034027,562100.100161808
"12139",205131.383154759,562770.044245528
"12140",205152.846947856,562788.264948846
"12142",206375.949644731,562249.660477064
"12143",206399.08569611,562279.691944272
"12151",205219.237557989,562786.273976532
"12152",205377.956800542,562830.941395211
"12153",205411.666287109,562826.389632035
"12154",205401.596764632,562818.542102659
"12155",205477.364589215,562837.982842262
"12156",205412.363508917,562705.120892144
"12157",205444.719537361,562589.380519594
"12163",206424.238495568,562242.584977311
"12164",206410.646980924,562222.693557034
"12166",204877.647936018,564763.261685983
"12167",204766.22394251,564743.937562962
"12168",204872.814161561,564743.678492583
"12169",204883.764114325,564730.108766774
"12170",205612.521449702,563023.452087273
"12171",205598.350942737,562810.03855503
"12172",205719.824547583,562794.9782879
"12173",205704.46254439,562783.029607142
"12174",205731.690076791,562771.667600239
"12180",206325.859409043,562052.340663953
"12181",206310.971983749,562046.315148418
"12184",204741.139158008,564314.730712488
"12186",205817.561145084,562768.996989961
"12187",205835.331734419,562736.449252142
"12188",205825.694982601,562584.017768994
"12189",205823.381033509,562693.492847934
"12190",205860.323109762,562758.559245367
"12198",205456.327918022,562439.202979428
"12200",204934.312115289,563426.795267695
"12201",205073.36026895,563469.438479793
"12203",204874.379616743,564315.69810396
"12204",204859.44960143,564301.666169921
"12205",204891.560801989,564275.659218108
"12285",205206.420631954,562388.477270095
"12286",205208.693144314,562371.513656487
"12287",205162.35094022,562387.850848918
"12303",205183.362303263,562372.819150354
"12304",205169.966022947,562419.253212217
"12305",205151.313204655,562420.030740754
"12314",205260.383758948,562097.073679286
"12315",205239.985790358,562033.347812949
"12316",205449.025659623,562385.742282251
"12317",205468.063481726,562355.857760695
"12372",205384.702792889,560607.50296351
"12381",205037.275917987,562753.871459094
"12536",206421.189683219,561333.40716473
"12538",204997.681641928,560642.953233207
"12539",205003.87461009,560678.872286014
"12543",206968.826835649,558595.953849378
"12544",206994.704536707,558570.665353297
"12547",207062.685479018,562990.390209634
"12589",206741.097690803,560890.646726153
"12599",206255.219235809,561482.409004606
"12602",205247.408472468,562064.75120198
"12622",206444.296326829,561339.433888846
"12623",206547.100572373,561657.448991197
"12624",206562.956032871,561695.573399671
"12625",206594.201475404,561881.228070462
"12632",206567.275714558,561678.016973923
"12680",206773.542965522,562795.814072131
"12756",205234.790751958,559427.252599952
"12811",204648.570398807,563765.308073209
"12812",205358.237792854,561013.48894633
"12813",205360.62301536,560996.600670294
"12887",204895.449880409,564293.347744997
"12891",206281.238515305,558144.302265076
"13029",205596.644333801,562787.363478163
"13030",205586.192848787,562796.576355352
"13103",206902.109978284,557748.334196651
"13104",206920.271804523,557743.705824457
"13148",205111.255641028,563910.732959986
"13149",205139.826568145,563792.610347311
"13194",206378.021522867,562502.595456841
"13232",207239.700956062,560721.182977041
"13233",207235.155802756,558304.621528011
"13244",206375.392273654,561617.483453998
"13306",204773.537718433,563462.029029944
"13307",204646.532450573,563478.784010975
"13317",204493.315964128,563499.56309932
"13319",205867.891845753,563137.008293696
"13335",205900.388178268,563129.779396464
"13336",205681.154008909,563161.761402361
"13337",205997.125086388,561446.930296509
"13446",207670.199155439,558048.896745911
"13462",205844.427122887,560744.556474297
"13510",206790.766915072,562232.419949639
"13511",206787.357497961,562074.510132591
"13526",205945.14990811,559117.955431388
"13527",205967.726715386,559132.395553721
"13528",205954.597294265,559140.951984384
"13550",205098.036850001,562781.040422592
"13551",206444.473677496,558427.646330675
"13568",205995.115385144,559573.074321307
"13688",206650.813853264,562578.863329892
"13689",206661.480525686,562566.375892836
"13697",206107.443933755,558645.538791302
"13698",206116.655236101,558696.180715216
"13700",206950.705965227,563430.030259663
"13701",206922.770792447,563384.029600372
"13702",206769.85465914,563075.791951713
"13754",207284.197467331,560917.431141189
"13755",207253.255022357,560883.5139608
"13756",207226.865270636,560715.512959386
"13763",207257.834137232,560690.705934732
"13764",207258.109742632,560681.322621346
"13856",205662.766290182,559964.731144645
"13860",205721.430198189,559998.672479105
"13993",207187.101913358,563440.751392853
"14012",207227.157559854,561115.817147689
"14013",207236.590368107,561112.893452099
"14028",206256.363071991,561209.942996119
"14377",206016.815430185,563034.422876305
"14378",205866.740937676,563029.401126883
"14379",205879.85263543,562977.294414647
"14380",205867.981058903,562897.70906679
"14381",205841.32572746,562823.579474725
"14518",205447.798951869,561709.37155004
"14521",205482.19747638,561722.666305942
"14522",205464.508243936,561715.777262417
"14523",205439.920619402,561734.260907241
"14524",205419.566933159,561764.914212096
"14525",205429.713200964,561768.499241116
"14526",205415.805299423,561776.709626889
"14527",206531.421648897,561926.859730497
"14528",206596.415523106,561944.115364837
"14531",204944.929709055,564468.456998723
"14542",206564.37555726,562068.0798371
"14543",206504.254960225,557639.174025979
"14544",206479.448608978,557767.599989705
"14545",206485.410601547,557776.290580304
"14546",206471.280034447,557769.415403106
"14547",206550.382450509,557794.478773757
"14569",205405.027890394,563091.425064321
"14570",207168.602120568,561047.895124301
"14571",207161.004913082,561048.452948077
"14572",207292.606971567,560916.178388749
"14573",207155.43679051,560921.287087556
"14574",207152.23455507,560913.087008836
"14575",207138.611287565,560905.625485582
"14576",207172.300201559,560911.015955083
"14577",207195.351069494,560877.589459968
"14586",205774.952500477,562105.589890451
"14587",205856.79371973,561996.373658182
"14588",205828.490636972,562592.990662462
"14589",205883.938622702,562757.331319601
"14605",205911.453988568,562128.372702035
"14606",206003.520854623,562687.485258079
"14607",206067.759790314,562621.546226642
"14608",206083.239323809,562606.777845636
"14609",206152.294849565,562508.518300731
"14610",206168.343922387,562516.843023264
"14611",206164.369504219,562495.242890457
"14612",206191.671694313,562490.858610033
"14613",206186.213317515,562473.939196597
"14627",206198.632707758,562459.336510053
"14628",206216.234186886,562466.810940387
"14629",206216.33660576,562439.340766546
