id,xcoord,ycoord
"10869",206749.873862938,556493.871842519
"10871",206771.989934095,556334.977021597
"10872",206443.967421407,556756.346038241
"10873",206502.559436214,556294.921741079
"10874",206463.745033226,556458.899271394
"10875",207370.747042347,553878.18396241
"10876",207381.570989669,553903.238739589
"10877",207563.37050735,553874.153867083
"10878",207575.314941999,553868.663555449
"10879",207570.117638504,553865.698107521
"10880",207676.471651823,553863.355433536
"10881",207688.291572185,553853.383653465
"10882",207035.382206556,552958.647695983
"10884",207805.317647962,553411.638693382
"10890",207085.604810703,554663.667486917
"10891",207074.555593473,554622.244289049
"10892",207821.246036246,553575.875817214
"10893",207829.702058595,553541.16958686
"10899",207067.383518656,554740.685463294
"10900",207574.320823514,557383.402000807
"10901",207699.204955507,557338.291715788
"10902",207591.210212685,557391.110534439
"10903",207590.772742335,557403.63247811
"10908",208377.481186824,554074.200357248
"10909",206556.477836569,554437.787943348
"10910",207649.899095787,554685.46159482
"10911",207615.195790278,557471.327915731
"10912",207684.695222618,557573.890746011
"10913",207746.589377603,557404.298617391
"10914",207700.574350703,557430.18070935
"10915",207699.232169753,557443.616059029
"10916",207659.7492786,557452.91052806
"10922",208448.726003081,556574.716625346
"10923",208452.188990865,556635.042572347
"10924",209346.679789768,556318.926950327
"10930",210130.230269578,555777.433747347
"10931",207022.04385809,555866.877677016
"10932",207995.834202711,555835.430843556
"10933",206467.904703165,554539.228301643
"10934",208034.895685136,555789.138288855
"10935",208068.332171314,555633.008181893
"10936",207805.447746251,553912.689871087
"10938",207800.64486496,554011.331585712
"10947",207043.818129541,555789.768443527
"10948",207022.571956635,555768.558786527
"10949",206493.773397591,554423.361316713
"10950",206515.22835483,554272.138474411
"10951",207784.165152651,554110.978865199
"10955",209245.687700865,555682.797160076
"10956",209162.909017697,555640.805460051
"10960",207191.891743431,555783.493791138
"10961",207221.257749593,555576.972916045
"10962",206905.397998147,555517.844767482
"10963",207610.52450752,554269.706992312
"10966",209139.70196111,555668.248783122
"10977",207485.588933934,552707.243822955
"10978",207437.347113083,552621.664763327
"10979",207483.010795055,552721.169246975
"10980",207478.202428704,552717.880115029
"10984",208220.671558126,555266.953794977
"10985",208206.992841986,555245.289177575
"10986",207079.415523667,555566.323704125
"10987",207081.332689129,555467.947949564
"10988",207093.015988259,555397.280406733
"10992",208267.608181309,556327.228064123
"10993",208417.761887758,556397.985056214
"10994",208426.353606253,556387.833315726
"10995",208554.14613692,556455.915278672
"10996",207529.69563841,552828.164833137
"10997",207490.115008045,552861.925737123
"10998",208706.77813138,554822.882150468
"10999",208727.286576965,554816.84252096
"11000",206942.980893095,556218.416060811
"11001",206934.356888947,556319.875163543
"11002",206946.192440885,556348.483683727
"11003",206918.739221681,556349.220806701
"11004",208410.698874088,556205.481394925
"11005",207573.268051405,552912.843105584
"11006",207589.905896783,553020.580559239
"11008",208763.302414416,554954.865970692
"11009",208785.539222102,554944.916071135
"11010",207429.062428357,554251.7963859
"11011",207422.971060355,554727.576808226
"11012",207414.248722009,554748.449836572
"11013",208287.565648046,555941.287649838
"11014",208526.551945585,556117.472489579
"11015",207030.974457604,553714.130575556
"11016",207013.358614768,557461.087126312
"11017",209593.794197836,556174.409284599
"11018",207028.3229469,557437.799253655
"11019",206944.432873207,557314.30492187
"11020",208565.472580149,555673.699565556
"11021",208542.353509261,555668.209235813
"11022",208551.943332504,555891.533531411
"11025",206752.817204312,554048.285040562
"11026",206557.528785559,554171.346571887
"11027",206546.561861906,554183.954498949
"11028",206914.617410067,554075.592064278
"11031",208901.773539165,556545.218960263
"11032",208861.653711321,556542.008421311
"11035",208380.744626724,553475.093971466
"11036",207008.304721491,555012.194256752
"11037",208722.093511137,556512.01744231
"11038",208712.327534602,556498.843354326
"11039",207008.880374654,557214.546133103
"11040",207230.511911135,557216.476276213
"11041",208635.029765763,556475.562448044
"11043",208593.376240251,555503.593412997
"11044",207124.401210185,557203.195795816
"11045",208423.636092514,556578.559083148
"11046",208478.159009554,556740.788077707
"11048",206439.434620741,557446.281486461
"11049",206448.312895246,557448.674845034
"11050",207762.252652642,553485.653713428
"11051",207739.530180856,553457.476823186
"11052",207654.085571096,553472.4391059
"11053",207644.340680227,553495.319211911
"11054",207537.770457139,553484.941923058
"11055",207531.020040664,553509.534770291
"11056",207483.645707544,553514.375314497
"11057",207048.9889929,553159.866771298
"11058",207046.242164661,553178.174668955
"11059",207018.134388557,553396.000343475
"11062",207431.632514145,553519.114125579
"11063",207393.105164175,553519.368164911
"11064",208502.967756808,556765.744204693
"11073",208494.666104849,556782.103479949
"11074",207036.824315585,553517.934117696
"11075",207065.073061255,553514.828870184
"11081",207727.618408225,555658.356534114
"11082",207377.834239171,555818.382831046
"11083",207284.222054497,553347.355991185
"11084",207245.607182804,553321.882354368
"11092",207500.356062377,555857.320537019
"11093",207705.803254895,555809.0806129
"11095",207195.751017183,553256.618907392
"11096",207790.650871554,555455.131937223
"11097",207784.892387577,555439.771621338
"11103",208859.892309519,556021.484056603
"11106",207528.107892649,552830.999860937
"11108",208863.221015518,555833.006924486
"11109",208879.310815454,555681.594542809
"11110",208862.210338195,555194.252708318
"11114",208389.381581103,556356.851411444
"11115",208283.432270443,556324.533919297
"11309",207806.798230188,555972.664851544
"11310",207819.969637989,555972.130167133
"11311",207942.896805247,556121.33475476
"11328",207976.782913485,556080.634067508
"11329",208127.854261759,556343.046187529
"11330",208131.463356486,556331.565492205
"11331",208075.223409592,556151.965318295
"11332",208019.514628692,556132.248113535
"11333",208181.845012423,556249.27749512
"11334",208178.890665175,556260.699020085
"11352",208195.911515469,556260.943108314
"11354",208188.829538798,556256.682476283
"11375",207561.524433379,557638.025216123
"11380",207672.386538297,557590.484473101
"11381",207693.970803606,557589.173270294
"11397",207663.878262441,557777.158211977
"11586",207230.78356161,557637.538201954
"11882",209362.978912503,556252.078697736
"11883",208843.648699765,556516.452833129
"11885",209314.775075242,556215.246073056
"12233",206491.094204183,554389.882735932
"12248",207405.773265968,552544.829430924
"12261",209094.198386492,557432.496292815
"12591",208981.084677407,557304.652245079
"12594",208910.254281381,556021.62971641
"12672",209561.512578044,555729.052270421
"12735",207684.267949995,553865.928952367
"12736",207692.988297287,553863.825139396
"12741",207690.0255124,553914.055216413
"12742",207693.944969411,553916.782189998
"12743",207686.764208199,553918.249170949
"12744",207577.091034795,553929.876246731
"12745",207569.835384418,553879.873410613
"12760",207744.833845617,554008.745439168
"12761",207734.010789025,554014.013279015
"12762",207580.954062857,554031.147732564
"12763",207589.061779274,554030.109999112
"12764",207582.331177231,554026.801153492
"12765",207586.257071408,554036.126797102
"12766",207464.665574051,553940.769074931
"12768",207449.497533733,553891.644009651
"12778",207609.101125144,553926.400417319
"12785",207729.210842722,553915.548423818
"12786",207721.839249125,553910.291900682
"12787",206720.024200669,556685.227592327
"12788",206850.42869815,556800.153030245
"12789",208283.493808217,553782.168492835
"12791",208275.412563624,553717.705020695
"12802",207767.942570543,552854.808505032
"12803",207621.039119141,552473.313545967
"12829",207735.477086745,553913.841795355
"12877",206791.637932796,555400.77362625
"12878",206808.464379289,555392.321613721
"12888",206712.128218447,555267.169269157
"12889",206697.465128659,555284.161408925
"12890",206677.427734384,555252.506162142
"12994",208113.931612881,557417.427337006
"12996",207480.41440387,552846.164894398
"13057",208899.288109194,556588.801693063
"13119",207514.623964615,557325.317895873
"13125",207187.447495772,557212.243186089
"13134",208926.246704985,557049.738696177
"13203",207215.854674628,557641.387718776
"13204",207377.708691532,557640.075677941
"13212",206642.45526243,556309.648691608
"13218",206692.970697796,556318.787020386
"13303",208448.516039085,555028.037090912
"13304",207600.637296783,552467.443086069
"13334",206476.491150631,556456.189682451
"13356",208166.676234194,556074.151135984
"13430",209222.64583874,557785.587274504
"13638",207467.240209078,557635.066445053
"13639",207597.585194442,557641.925129022
"13640",207585.013015278,557635.170788476
"13641",207602.050104486,557632.00954897
"13642",207681.029878788,557593.011533346
"13643",207684.05783963,557585.197270936
"13648",207107.40495572,555972.834862471
"13649",207008.533362412,555948.163682806
"13650",207045.053284386,555957.674349822
"13651",207052.51545125,555964.089173881
"13652",207103.728860528,555964.395846946
"13738",207030.535747198,554123.777969865
"14041",206774.956833823,557145.834786023
"14042",206825.664098249,557068.586662819
"14059",207147.030183487,556100.946835931
"14060",207150.598564818,556093.898619966
"14061",207141.156028848,556092.927295988
"14070",207082.4799178,556084.433503988
"14071",207090.730813219,556091.855158777
"14072",207095.383721738,556086.586551825
"14073",207089.664322537,556082.51044469
"14075",207033.994427408,556073.792197319
"14076",207040.754404478,556077.476573668
"14077",207035.007146373,556082.871822658
"14078",207029.608680314,556077.458745971
"14224",208171.048837488,556061.673624232
"14496",206922.804091354,557291.55206953
"14505",207802.089583247,553469.855276742
"14593",208107.745437381,556021.92904898
"14594",208047.001651965,555976.738001209
"14595",207999.261567585,555934.427048447
"14596",207996.642396571,555929.141269385
"14614",208102.829035749,556012.669938152
"14626",208450.794029428,557325.436306223
"14740",207897.498293117,555762.092738482
"14741",208308.029095442,556843.685280872
"14742",207944.92140521,555708.759225221
"14743",207934.617554418,555710.491344073
"14744",207903.545703048,555780.16690772
"14745",207956.461288154,555580.898235121
"14746",209701.663202244,555739.561468286
"14747",209734.704418609,555777.15035904
"14760",209697.850557363,555715.887574352
"14761",207960.797817607,555908.514509488
"14762",207895.816598026,555847.511425757
"14763",207891.843294714,555763.853972301
"14764",207893.41620471,555774.310690641
"14957",206401.791794859,554980.501305415
"15021",208673.149884523,554539.699992726
"15022",208672.624093645,554535.802133067
"15023",208771.929355839,554790.611048215
"15024",208782.702164706,554792.953952581
"15025",208822.684567845,554623.243256789
"15026",208275.799124933,557308.025258824
"15034",208773.716021066,554788.56710758
"15035",208835.583893357,554767.893090122
"15036",208876.265584026,554751.244906838
"15037",208877.123759678,554743.494551339
"15189",209174.574721554,555523.614550246
"15190",209182.349319513,555479.95119086
"15191",206765.380286881,554350.866361297
"15192",206454.361968354,556648.790763424
"15193",206487.663870061,556652.426030649
"15194",206771.417796973,554322.927259285
"15195",206769.994589235,554319.937512683
"15196",206767.010062434,554260.899993606
"15197",206763.815922326,554211.055373289
"15198",206763.18866938,554115.62505198
"15199",206757.972030832,554360.261757166
"15230",207123.682700515,555477.74630696
"15231",207176.303843911,555485.816478463
"15233",207227.825072467,555481.32238932
"15234",207303.731363565,555475.269339371
"15235",207325.862659994,555420.834573825
"15236",207327.508267027,555467.462770789
"15269",208340.797723912,555876.471407447
"15274",208832.231345577,556167.326920275
"15398",207358.238041186,557636.684989029
"15440",208430.139692359,553640.124142585
"15441",208345.769237825,553595.424822841
"15445",209187.607509601,557137.88596612
"15446",209185.960290195,557131.142301594
"15459",209073.295778075,555462.886943785
"15620",207829.275359441,555013.078039282
"15705",206993.473560432,557226.852210535
"15706",209381.30998037,556267.156247735
"15723",206773.9856406,555072.873369047
"15843",208301.062348213,556085.284498704
"15844",208290.402397449,556038.37101116
"15845",208245.518482157,555873.874264535
"15866",208383.234092807,555877.762921957
"15867",208425.269268197,555883.620244121
"15868",208216.075889233,556528.293749496
"16126",208638.548188925,556166.447378797
"16127",208800.459495409,556167.808971575
"16128",208803.710994979,556164.968756653
"16129",208883.569645522,556009.482030207
"16130",208903.195758238,556008.349345521
"16131",208882.765305663,556027.245843699
"16132",208834.821085846,556023.845879157
"16140",208559.278488724,555863.164032151
"16141",208527.912171956,555830.500885904
"16156",209464.638378405,556028.993614123
"16175",209130.649136447,555183.111105743
"16177",208195.688396568,556253.794454246
"16832",208295.984819837,555372.198100955
"16856",208399.561379202,555408.915991424
"16857",208414.638197843,555452.407529898
"16859",208383.481059135,555401.035029556
"17169",207056.717119405,552472.020962898
"17236",209068.771506413,556044.52264176
"17238",209133.785150244,556104.298418912
"17333",208422.863515308,554111.988933015
"17334",209469.514171903,556713.594691115
"17335",209411.554146584,556632.562577069
"17345",207667.14097547,554706.096902591
"17563",207475.610008337,552855.344114503
"17583",208617.731569192,554560.218294789
"17600",208195.603892054,553418.919306079
"17604",207841.745833512,557256.728481266
"17613",206586.944358032,556666.555596171
"17614",206578.246560004,556671.24744434
"17615",206581.142159631,556659.082260518
"17724",207153.49352325,552746.992963577
"17727",207308.874325039,552805.064903853
"17833",207808.649283306,553445.427137246
"17898",209243.399763348,555747.638170702
"17899",209351.657539328,555904.554030301
"17900",209316.099340179,555809.147932391
"17901",209241.977192187,555786.512588789
"17918",207107.005100353,554976.680564293
"17919",206839.182929651,556854.642970559
"17935",207608.239211144,552607.358696942
"17936",207065.893055823,552939.973560365
"17937",208060.87725486,553249.455030166
"17938",208068.964125558,553250.600234183
"17939",208149.759203816,553328.594661479
"17940",208141.443751,554945.904514788
"17941",207369.217718692,554735.478428144
"17942",207183.068006179,554663.636076895
"17943",207279.043403394,554689.294820017
"17945",207819.858826132,554858.683425466
"17946",208402.25099395,554492.935216385
"17948",207692.904174606,554292.123940512
"17949",207782.374497106,554318.1944376
"17950",208101.551715599,554409.589007845
"17961",207085.566501524,555403.177022053
"17962",209350.941745192,555860.478123907
"17968",208258.219289155,553562.337430586
"17969",208646.726828548,554627.392178559
"17970",206950.012072238,557243.213635254
"17971",206973.097733972,557217.004042458
"17972",207635.984804251,557478.875123561
"17973",207691.905503899,557622.738172068
"17974",207711.979528827,557654.206061498
"17975",207100.648847692,557222.608974965
"17976",208245.100924398,554900.211099086
"17977",208226.912297462,554896.020094826
"17978",208239.028407698,554723.55622088
"17979",208275.225053656,554541.849075584
"17980",208255.689903197,554535.693444618
"17981",208334.952630198,556350.627702208
"17982",208550.256978409,556439.674710524
"18365",207393.12928566,554137.427496177
"18366",207367.395270063,553996.08891818
"18367",207367.594556431,553906.49850218
"18368",207288.874499523,553397.016607994
"18369",208737.023117166,554896.007437088
"18384",208330.470773166,553946.074008373
"18385",208239.712354723,553598.738586307
"18386",208324.792993383,553885.178482405
"18387",208527.976888758,554352.562965274
"18394",208486.869248932,556853.523113302
"18395",208448.758190325,556654.392254974
"18396",208496.98944152,556719.196588512
"18406",206448.867729372,554639.604257083
"18502",208397.130291324,555452.7141228
"18504",208619.226824112,555516.841269228
"18513",208726.389627193,555569.720091328
"18521",208287.554306236,555415.172362318
"18522",207751.14052142,555253.633231065
"18523",207835.351336538,555283.056413509
"18536",209534.180859168,555652.873930956
"18537",209450.31986052,555655.374727768
"18538",209499.542352251,555683.013325077
"18549",209552.296136329,555648.553981532
"18550",209580.472369645,555668.883095967
"18551",209568.815503978,555676.24233023
"18552",209675.454781197,555667.665276191
"18553",209702.571559554,555665.957773891
"18629",206973.256526095,557224.886419455
"18726",206909.596951754,556599.214271116
"18727",207087.304682266,555068.286491356
"18728",207058.088646157,554322.123986611
"18733",207091.841138808,554736.509529867
"19150",207685.057177559,554547.281569518
"19209",207956.905477268,556067.036548443
"19226",207586.280356846,553027.872171981
"19227",206446.468862818,554752.62538805
"19234",208601.670687977,556063.969028936
"19250",206776.508130397,554044.78551205
"19251",208540.069766589,554423.641307927
"19252",208401.202241511,554080.818157485
"19263",209196.525185684,557079.257845158
"19344",208290.712548191,556314.610490998
"19366",206722.498510131,556781.394961296
"19367",208578.448015402,555956.835207308
"19368",208631.005902947,556171.834961139
"19408",209191.253568951,557075.197024676
"19412",209474.771382114,557047.278071408
"19413",209457.325269936,557054.769569929
"19414",207081.563224725,554148.455434317
"19449",209511.515411303,556151.807226172
"19464",207375.895172751,554713.49193319
"19528",207624.095809985,552370.786902123
"19530",209919.238920146,557403.291388106
"19531",209744.153275962,557472.526615288
"19533",209381.778275946,557310.11910387
"19534",209477.20418159,557399.565160715
"19535",209263.2973237,557462.601325398
"19536",209271.530852861,557483.457846908
"19576",208870.92052442,555506.750030394
"19591",209439.848738013,557051.906259403
"19593",207400.173461544,557574.56657302
"19595",208588.482054038,555965.853964201
"19598",208097.190376635,555313.076290943
"19602",208535.597552519,554553.642375244
"19607",207817.324469776,553680.375399553
"19610",207801.181043481,553784.511262575
"19634",209050.087039043,555389.347565431
"19636",208252.476539992,555867.367010992
"19674",208887.407989173,555677.868872618
"19676",208932.23222696,555595.334020667
"19679",209170.338001291,555570.593441761
"19680",209820.930891034,555833.809044261
"19721",207873.571444514,555376.24855053
"19732",209060.629042118,555555.989534711
"19733",209330.533611669,556523.385745034
"19734",206499.900763997,554230.033158964
"19735",208876.248999724,555513.937435147
"19736",208014.418153681,555341.015153222
"19737",208257.606501907,553611.684431217
"19738",209754.300167433,555917.846251245
"19744",209786.152921978,555851.980806472
"19755",209825.995557096,555710.907183423
"19763",208012.387081686,555362.747050879
"19820",209557.224718314,555831.388049727
"19821",208486.410340272,554282.043299171
"19830",209927.467642605,557380.09235575
"19831",209365.802488147,557301.549701069
"19832",209326.981467559,557619.096487872
"19833",209459.499436121,557754.857000961
"19834",208366.695000544,553991.738900131
"19841",208018.199344313,554382.638556763
"19850",209634.090711542,557540.004365662
"19851",209474.179019245,557419.694680915
"19852",209315.461969959,557603.193903006
"19853",209263.570807565,557476.387007796
"19854",209314.796786434,557615.87352801
"19855",209604.39177967,557541.500569882
"19863",209397.114126051,557889.788593591
"19866",209904.255688307,557400.489518081
"19867",209391.99457448,557284.829889765
"19868",209332.257559667,557613.464980853
"19880",209274.206251171,557051.843211303
"19881",209700.169549077,556997.73709503
"19898",208373.885415235,553998.17485191
"19902",208826.098585626,554617.287124631
"19912",209909.923843512,557387.472589457
"19913",209752.87346903,557459.656388078
"19914",209763.531391368,557481.296224328
"19915",209777.77975796,557473.661095639
"19916",209640.515059679,557519.118161455
"19917",209391.344046502,557866.084295487
"19918",209431.684564209,557767.236023475
"19919",209611.968358185,557506.821445858
"19920",208153.52171938,555476.269617015
"19921",208072.983503468,555454.799109394
"19922",208158.871611652,555486.83989308
"19928",208092.610679634,555458.237493378
"19929",207487.397342467,553486.097712171
"19950",209293.933413567,557071.938544438
"20072",206439.122103078,554692.980270308
"20073",206436.50091735,554701.009657552
"20132",207728.259552054,555746.281385431
"20133",207737.44279769,555686.470768733
"20150",206932.138626751,554089.171000151
"20154",207505.668017244,555850.381637297
"20155",207639.716780662,553467.839544339
"20187",209594.532863083,555821.12971607
"20189",206706.127628947,554937.020328864
"20192",208156.814299016,556061.234632118
"20229",206798.970988417,555394.726833554
"20257",208593.300450674,555587.614821586
"20606",208654.020907031,556238.533647781
"20608",209314.561538022,557118.482418146
"20609",209315.822163771,557109.856837471
"20626",206542.104830293,554968.895112355
"20647",209646.392118944,557563.818780382
"20657",208676.575545409,556278.874667791
"20658",208238.958704083,555870.020333914
"20661",206653.448312624,557257.370659377
"20668",206729.155643884,557315.699205233
"20680",208288.694862987,556002.306068065
"20688",209719.942819466,556991.551958812
"20722",206521.43906428,554255.69691101
"20723",208207.026380437,557356.960745545
"20724",208215.406428589,557366.162190035
"20726",208206.550817955,557356.928779468
"20783",209725.753304557,557597.117273076
"20977",206905.118546501,556504.448875409
"21002",207589.530585539,553176.902893327
"21004",210000.401030763,555726.590056344
"21066",209358.641660831,555665.914036647
"21069",209147.727133812,555661.080234737
"21175",207586.156199187,553096.014296353
"21176",207623.985136786,553261.930277839
"21183",207957.381849595,553092.193659653
"21414",208625.61695894,557141.941858046
"21696",208102.571021188,555294.784029926
"21697",208118.803046989,555248.013928126
"21700",207518.85416643,554775.495963258
"21704",208107.019956237,555277.433970183
"21730",206857.277828002,555774.60974351
"21855",207616.596455387,552358.555903863
"21864",209173.212801337,556965.772613915
"21923",206995.381624217,555788.093511579
"22088",208857.581278573,555326.716336085
"22101",206745.60287782,555784.871719645
"22113",209159.463591667,556966.801284578
"22117",209128.283635965,556963.770894663
"22124",209050.990262531,557006.57917181
"22173",208772.365863856,556027.757441868
"22174",208805.515457746,555133.6815099
"22176",208917.11760839,556096.194237681
"22179",207636.114524555,554817.397812282
"22181",208407.555240699,555016.267965131
"22183",207081.465807704,555029.265250467
"22436",207774.180894433,554824.579405754
"22447",207066.130850043,554105.890281187
"22502",208841.010354556,555139.870734849
"22534",207604.928559554,555014.466561013
"22649",207407.950074773,552559.602531047
"22659",207066.934626347,552745.802952311
"22660",207069.38732439,552484.22838405
"22677",207748.349712282,557691.305826486
"22707",206880.333088981,555789.174873268
"22792",208324.745398283,554992.790560121
"22793",207601.79469034,552485.469522855
"22794",207678.869845141,552689.011904474
"22795",207683.004229761,552709.945534981
"22796",207795.518224099,552875.015150052
"22797",207812.439829051,552871.002679114
"22798",207941.074113428,553095.144577716
"22799",208046.427908634,553191.697362355
"22823",207083.203295684,553151.024826198
"22911",208340.116408347,557358.288161419
"22920",207433.868158375,552621.623921955
"22980",208016.341866043,557564.028781115
"22981",207771.767273173,557696.884006388
"23237",208158.286176759,553363.702691213
"23437",208231.133824824,557436.246534026
"23619",207958.37301136,553419.175032031
"23628",208694.975831295,555536.640319054
"23698",207316.696463738,552801.264371926
"23704",208090.819222221,553453.135888545
"23705",208117.777865118,553425.485866697
"23707",208331.408351209,553451.571617442
"23710",208241.021306373,553477.499057513
"23712",208247.523368274,553454.241306004
"23773",207478.633130587,554255.460858637
"23778",207725.28114577,554396.926220069
"23835",207801.703631104,554830.905251603
"23836",207983.267856407,554901.239849684
"23839",208921.723527074,556250.788597427
"23842",208908.276585483,556400.03574329
"23845",207673.091641083,557773.129280691
"23848",207049.098648334,555575.969092809
"23849",207044.672034773,555705.388024872
"23897",208253.071680993,557402.349634954
"23910",208376.455716948,557360.781292167
"23965",207737.568405619,553344.309785872
"24127",208491.005123889,555822.96500154
"24136",206946.681662511,553500.111907901
"24157",207075.34620025,554308.880041309
"24167",206796.837607451,554965.860603444
"24173",208218.724148031,555424.999546906
"24187",206704.364612353,554497.427175078
"24203",209241.762114286,557764.074416731
"24219",207603.080165585,552376.997675507
"24290",208687.201270698,555553.649607873
"24291",208268.00273291,553705.564241975
"24295",208513.129775148,555833.449097881
"24403",209232.086302648,557790.858862904
"24405",207995.570781903,553447.084978194
"24409",207870.315946657,553465.204815719
"24412",209467.345839087,557259.073748017
"24575",208530.935019793,557303.024602113
"24586",209371.233145034,556300.532850954
"24587",207922.854706995,554885.023172246
"24588",208116.078336598,554914.921924727
"24639",207057.75815405,555544.22671288
"24643",208946.584187215,554999.728178402
"24644",208932.945040931,554975.831637119
